Code_Network;Name;CodeCity;Country;Continent.x;Region.x;Y;X;City.Statut;Sources.x;Years.x;Main.Key.Word.x;Additionnal.key.words.x;Network;Description.x;LeadPartnerCountry.x;Url.x;Statut.x;Start.x;End.x;Main.Key.Word;POPLAU2_2015;ID_UMZ;Name_UMZ;Pop2011
17;Mons;BE8;BE;Europe;Western Europe;50.4542408;3.95665899999995;Partner;http://urbact.eu;2016;Governance ;Culture & Heritage;Creative SpIN;Creative \Spillovers\ for Innovation aims to create a Thematic Network across Europe which will address the challenges of how best to connect cultural and creative industries, including sectors such as audiovisual, design, advertising, architecture and video games, with other sectors, to stimulate the effects of \spill over\.;UK;http://urbact.eu/creative-spin;Closed;2013;2015;Governance;95469;90;Mons;222808
17;Bologna;IT4;IT;Europe;Southern Europe;44.494887;11.3426163;Partner;http://urbact.eu;2016;Governance ;Culture & Heritage;Creative SpIN;Creative \Spillovers\ for Innovation aims to create a Thematic Network across Europe which will address the challenges of how best to connect cultural and creative industries, including sectors such as audiovisual, design, advertising, architecture and video games, with other sectors, to stimulate the effects of \spill over\.;UK;http://urbact.eu/creative-spin;Closed;2013;2015;Governance;386181;2173;Bologna;482270
18;Malmö;SE8;SE;Europe;Northern Europe;55.604981;13.003822;Partner;http://urbact.eu;2016;Integrated Urban Development ;City Management;CSI Europe;The aim of the JESSICA initiative is to support <U+0093>sustainable investment in cities<U+0094>. Through the implementation of the initiative, Urban Development Funds are emerging as potentially powerful tools to pursue sustainable urban transformation. CSI Europe will build upon the achievements to date to improve the effectiveness of current delivery and future potential.;UK;http://urbact.eu/csi-europe;Closed;2013;2015;Integrated Urban Development;317375;3450;Malmo;315664
18;Lille;FR16;FR;Europe;Western Europe;50.62925;3.05725600000005;Partner;http://urbact.eu;2016;Integrated Urban Development ;City Management;CSI Europe;The aim of the JESSICA initiative is to support <U+0093>sustainable investment in cities<U+0094>. Through the implementation of the initiative, Urban Development Funds are emerging as potentially powerful tools to pursue sustainable urban transformation. CSI Europe will build upon the achievements to date to improve the effectiveness of current delivery and future potential.;UK;http://urbact.eu/csi-europe;Closed;2013;2015;Integrated Urban Development;231491;1898;Lille // Roubaix // Tourcoing;1388300
18;Leipzig;DE21;DE;Europe;Western Europe;51.3396955;12.3730747;Partner;http://urbact.eu;2016;Integrated Urban Development ;City Management;CSI Europe;The aim of the JESSICA initiative is to support <U+0093>sustainable investment in cities<U+0094>. Through the implementation of the initiative, Urban Development Funds are emerging as potentially powerful tools to pursue sustainable urban transformation. CSI Europe will build upon the achievements to date to improve the effectiveness of current delivery and future potential.;UK;http://urbact.eu/csi-europe;Closed;2013;2015;Integrated Urban Development;493208;687;Leipzig;579037
18;Porto;PT18;PT;Europe;Southern Europe;41.1579438;-8.62910529999999;Partner;http://urbact.eu;2016;Integrated Urban Development ;City Management;CSI Europe;The aim of the JESSICA initiative is to support <U+0093>sustainable investment in cities<U+0094>. Through the implementation of the initiative, Urban Development Funds are emerging as potentially powerful tools to pursue sustainable urban transformation. CSI Europe will build upon the achievements to date to improve the effectiveness of current delivery and future potential.;UK;http://urbact.eu/csi-europe;Closed;2013;2015;Integrated Urban Development;237591;3238_1;Porto;1172360
18;The Hague;NL13;NL;Europe;Western Europe;52.0704978;4.30069990000004;Partner;http://urbact.eu;2016;Integrated Urban Development ;City Management;CSI Europe;The aim of the JESSICA initiative is to support <U+0093>sustainable investment in cities<U+0094>. Through the implementation of the initiative, Urban Development Funds are emerging as potentially powerful tools to pursue sustainable urban transformation. CSI Europe will build upon the achievements to date to improve the effectiveness of current delivery and future potential.;UK;http://urbact.eu/csi-europe;Closed;2013;2015;Integrated Urban Development;514644;2688;'s-Gravenhage;729961
18;Riga;LV5;LV;Europe;Northern Europe;56.9496487;24.1051864;Partner;http://urbact.eu;2016;Integrated Urban Development ;City Management;CSI Europe;The aim of the JESSICA initiative is to support <U+0093>sustainable investment in cities<U+0094>. Through the implementation of the initiative, Urban Development Funds are emerging as potentially powerful tools to pursue sustainable urban transformation. CSI Europe will build upon the achievements to date to improve the effectiveness of current delivery and future potential.;UK;http://urbact.eu/csi-europe;Closed;2013;2015;Integrated Urban Development;641007;2678;Riga;660092
18;Poznan;PL18;PL;Europe;Eastern Europe;52.406374;16.9251681000001;Partner;http://urbact.eu;2016;Integrated Urban Development ;City Management;CSI Europe;The aim of the JESSICA initiative is to support <U+0093>sustainable investment in cities<U+0094>. Through the implementation of the initiative, Urban Development Funds are emerging as potentially powerful tools to pursue sustainable urban transformation. CSI Europe will build upon the achievements to date to improve the effectiveness of current delivery and future potential.;UK;http://urbact.eu/csi-europe;Closed;2013;2015;Integrated Urban Development;545680;3076;Poznan;647305
18;Ancona;IT1;IT;Europe;Southern Europe;43.6158299;13.518915;Partner;http://urbact.eu;2016;Integrated Urban Development ;City Management;CSI Europe;The aim of the JESSICA initiative is to support <U+0093>sustainable investment in cities<U+0094>. Through the implementation of the initiative, Urban Development Funds are emerging as potentially powerful tools to pursue sustainable urban transformation. CSI Europe will build upon the achievements to date to improve the effectiveness of current delivery and future potential.;UK;http://urbact.eu/csi-europe;Closed;2013;2015;Integrated Urban Development;101518;2134;Ancona;100498
18;Seville;ES36;ES;Europe;Southern Europe;37.3890924;-5.98445889999994;Partner;http://urbact.eu;2016;Integrated Urban Development ;City Management;CSI Europe;The aim of the JESSICA initiative is to support <U+0093>sustainable investment in cities<U+0094>. Through the implementation of the initiative, Urban Development Funds are emerging as potentially powerful tools to pursue sustainable urban transformation. CSI Europe will build upon the achievements to date to improve the effectiveness of current delivery and future potential.;UK;http://urbact.eu/csi-europe;Closed;2013;2015;Integrated Urban Development;698042;1414;Sevilla;823119
18;Manchester;UK18;UK;Europe;Northern Europe;53.4807593;-2.24263050000002;Lead Partner;http://urbact.eu;2016;Integrated Urban Development ;City Management;CSI Europe;The aim of the JESSICA initiative is to support <U+0093>sustainable investment in cities<U+0094>. Through the implementation of the initiative, Urban Development Funds are emerging as potentially powerful tools to pursue sustainable urban transformation. CSI Europe will build upon the achievements to date to improve the effectiveness of current delivery and future potential.;UK;http://urbact.eu/csi-europe;Closed;2013;2015;Integrated Urban Development;530300;3781;Greater Manchester;3792250
19;Naples;IT23;IT;Europe;Southern Europe;40.8517746;14.2681244;Lead Partner;http://urbact.eu;2016;Integrated Urban Development ;"
Abandoned Spaces";CTUR;Cruise activity and the recovery of urban and harbour building heritage: Strong elements of the common interest of sea towns to develop and strengthen the urban tourism sector.;IT;http://urbact.eu/ctur;Closed;2009;2011;Integrated Urban Development;978399;2430;Napoli;2435950
19;Matosinhos;PT15;PT;Europe;Southern Europe;41.183333;-8.7;Partner;http://urbact.eu;2016;Integrated Urban Development ;"
Abandoned Spaces";CTUR;Cruise activity and the recovery of urban and harbour building heritage: Strong elements of the common interest of sea towns to develop and strengthen the urban tourism sector.;IT;http://urbact.eu/ctur;Closed;2009;2011;Integrated Urban Development;175478;3238_1;Porto;1172360
19;Dublin;IE1;IE;Europe;Northern Europe;53.3498053;-6.26030969999999;Partner;http://urbact.eu;2016;Integrated Urban Development ;"
Abandoned Spaces";CTUR;Cruise activity and the recovery of urban and harbour building heritage: Strong elements of the common interest of sea towns to develop and strengthen the urban tourism sector.;IT;http://urbact.eu/ctur;Closed;2009;2011;Integrated Urban Development;553165;2095_1;Dublin;1121310
19;Rhodes;GR17;GR;Europe;Southern Europe;36.4349631;28.2174829;Partner;http://urbact.eu;2016;Integrated Urban Development ;"
Abandoned Spaces";CTUR;Cruise activity and the recovery of urban and harbour building heritage: Strong elements of the common interest of sea towns to develop and strengthen the urban tourism sector.;IT;http://urbact.eu/ctur;Closed;2009;2011;Integrated Urban Development;53476;1943;Dimos Rodoi;57183
19;Varna;BG5;BG;Europe;Eastern Europe;43.2140504;27.9147333;Partner;http://urbact.eu;2016;Integrated Urban Development ;"
Abandoned Spaces";CTUR;Cruise activity and the recovery of urban and harbour building heritage: Strong elements of the common interest of sea towns to develop and strengthen the urban tourism sector.;IT;http://urbact.eu/ctur;Closed;2009;2011;Integrated Urban Development;335949;171;Warna;321692
19;Rostock;DE28;DE;Europe;Western Europe;54.0924406;12.0991466;Partner;http://urbact.eu;2016;Integrated Urban Development ;"
Abandoned Spaces";CTUR;Cruise activity and the recovery of urban and harbour building heritage: Strong elements of the common interest of sea towns to develop and strengthen the urban tourism sector.;IT;http://urbact.eu/ctur;Closed;2009;2011;Integrated Urban Development;202735;893;Rostock;205615
19;Trieste;IT40;IT;Europe;Southern Europe;45.6495264;13.7768182;Partner;http://urbact.eu;2016;Integrated Urban Development ;"
Abandoned Spaces";CTUR;Cruise activity and the recovery of urban and harbour building heritage: Strong elements of the common interest of sea towns to develop and strengthen the urban tourism sector.;IT;http://urbact.eu/ctur;Closed;2009;2011;Integrated Urban Development;205413;2616;Trieste;208721
19;Valencia;ES38;ES;Europe;Southern Europe;39.4699075;-0.376288100000011;Partner;http://urbact.eu;2016;Integrated Urban Development ;"
Abandoned Spaces";CTUR;Cruise activity and the recovery of urban and harbour building heritage: Strong elements of the common interest of sea towns to develop and strengthen the urban tourism sector.;IT;http://urbact.eu/ctur;Closed;2009;2011;Integrated Urban Development;792054;1442;Valencia;1140620
19;Alicante;ES2;ES;Europe;Southern Europe;38.3459963;-0.490685500000041;Partner;http://urbact.eu;2016;Integrated Urban Development ;"
Abandoned Spaces";CTUR;Cruise activity and the recovery of urban and harbour building heritage: Strong elements of the common interest of sea towns to develop and strengthen the urban tourism sector.;IT;http://urbact.eu/ctur;Closed;2009;2011;Integrated Urban Development;329325;1171;Alicante/Alacant;400555
20;Moletai;LT3;LT;Europe;Northern Europe;55.2265309;25.418001;Partner;http://urbact.eu;2016;Environment ;"
City Management";Diet for a Green Planet;Food and agriculture accounts for a key part of global environmental challenges including climate change, biodiversity, nitrogen and phosphorus. Diet for a Green Planet is a way for every person who eats food to engage and become part of the solution.;SE;http://urbact.eu/diet-green-planet-0;Closed;2013;2015;Environment;20700;;;6850
20;Lomza;PL16;PL;Europe;Eastern Europe;53.1781197;22.0590321;Partner;http://urbact.eu;2016;Environment ;"
City Management";Diet for a Green Planet;Food and agriculture accounts for a key part of global environmental challenges including climate change, biodiversity, nitrogen and phosphorus. Diet for a Green Planet is a way for every person who eats food to engage and become part of the solution.;SE;http://urbact.eu/diet-green-planet-0;Closed;2013;2015;Environment;62779;3014;Lomza;63129
20;Mollet Del Vallès;ES28;ES;Europe;Southern Europe;41.542551;2.21136980000006;Partner;http://urbact.eu;2016;Environment ;"
City Management";Diet for a Green Planet;Food and agriculture accounts for a key part of global environmental challenges including climate change, biodiversity, nitrogen and phosphorus. Diet for a Green Planet is a way for every person who eats food to engage and become part of the solution.;SE;http://urbact.eu/diet-green-planet-0;Closed;2013;2015;Environment;52096;1279;Granollers // Mollet del Valles;260219
20;Södertälje;SE10;SE;Europe;Northern Europe;59.195363;17.625689;Lead Partner;http://urbact.eu;2016;Environment ;"
City Management";Diet for a Green Planet;Food and agriculture accounts for a key part of global environmental challenges including climate change, biodiversity, nitrogen and phosphorus. Diet for a Green Planet is a way for every person who eats food to engage and become part of the solution.;SE;http://urbact.eu/diet-green-planet-0;Closed;2013;2015;Environment;92041;3469;Sodertalje;86246
21;Strasbourg;FR32;FR;Europe;Western Europe;48.5734053;7.75211130000002;Partner;http://urbact.eu;2016;Governance;City Management;EGTC;The first objective of the EGTC URBACT project is to promote the development of cross-border urban development strategy.;FR;http://urbact.eu/egtc;Closed;2008;2010;Governance;275718;1902;Strasbourg;435740
21;Chaves;PT7;PT;Europe;Southern Europe;41.741781;-7.47316479999995;Partner;http://urbact.eu;2016;Governance;City Management;EGTC;The first objective of the EGTC URBACT project is to promote the development of cross-border urban development strategy.;FR;http://urbact.eu/egtc;Closed;2008;2010;Governance;41243;3206;Chaves;16737
21;Slubice;PL22;PL;Europe;Eastern Europe;52.351065;14.5604648999999;Partner;http://urbact.eu;2016;Governance;City Management;EGTC;The first objective of the EGTC URBACT project is to promote the development of cross-border urban development strategy.;FR;http://urbact.eu/egtc;Closed;2008;2010;Governance;19985;1092;Frankfurt (Oder);80270
21;Lille;FR16;FR;Europe;Western Europe;50.62925;3.05725600000005;Partner;http://urbact.eu;2016;Governance;City Management;EGTC;The first objective of the EGTC URBACT project is to promote the development of cross-border urban development strategy.;FR;http://urbact.eu/egtc;Closed;2008;2010;Governance;231491;1898;Lille // Roubaix // Tourcoing;1388300
21;Esztergom;HU4;HU;Europe;Eastern Europe;47.7883949;18.7434452;Partner;http://urbact.eu;2016;Governance;City Management;EGTC;The first objective of the EGTC URBACT project is to promote the development of cross-border urban development strategy.;FR;http://urbact.eu/egtc;Closed;2008;2010;Governance;28102;2085;Esztergom // Sturovo;39911
21;Basel-Stadt;CH1;CH;Europe;Western Europe;47.5595986;7.58857609999995;Partner;http://urbact.eu;2016;Governance;City Management;EGTC;The first objective of the EGTC URBACT project is to promote the development of cross-border urban development strategy.;FR;http://urbact.eu/egtc;Closed;2008;2010;Governance;167386;;;167386
21;Paris;FR26;FR;Europe;Western Europe;48.856614;2.35222190000002;Lead Partner;http://urbact.eu;2016;Governance;City Management;EGTC;The first objective of the EGTC URBACT project is to promote the development of cross-border urban development strategy.;FR;http://urbact.eu/egtc;Closed;2008;2010;Governance;2229621;1777_1;Paris;10416100
22;Lódz;PL15;PL;Europe;Eastern Europe;51.7592485;19.4559833000001;Partner;http://urbact.eu;2016;Integrated Urban Development ;Local Economic Development;ENTER.HUB;ENTER.HUB promotes the role of railway hubs/multimodal interfaces of regional relevance in medium cities as engines for integrated urban development and economic, social and cultural regeneration.;IT;http://urbact.eu/enterhub;Closed;2013;2015;Integrated Urban Development;706004;3013;Lodz;828971
22;Ciudad Real;ES14;ES;Europe;Southern Europe;38.9848295;-3.92737779999993;Partner;http://urbact.eu;2016;Integrated Urban Development ;Local Economic Development;ENTER.HUB;ENTER.HUB promotes the role of railway hubs/multimodal interfaces of regional relevance in medium cities as engines for integrated urban development and economic, social and cultural regeneration.;IT;http://urbact.eu/enterhub;Closed;2013;2015;Integrated Urban Development;75071;1242;Ciudad Real;74008
22;Girona;ES17;ES;Europe;Southern Europe;41.9794005;2.82142640000006;Partner;http://urbact.eu;2016;Integrated Urban Development ;Local Economic Development;ENTER.HUB;ENTER.HUB promotes the role of railway hubs/multimodal interfaces of regional relevance in medium cities as engines for integrated urban development and economic, social and cultural regeneration.;IT;http://urbact.eu/enterhub;Closed;2013;2015;Integrated Urban Development;96113;1277;Girona;127486
22;Porto;PT18;PT;Europe;Southern Europe;41.1579438;-8.62910529999999;Partner;http://urbact.eu;2016;Integrated Urban Development ;Local Economic Development;ENTER.HUB;ENTER.HUB promotes the role of railway hubs/multimodal interfaces of regional relevance in medium cities as engines for integrated urban development and economic, social and cultural regeneration.;IT;http://urbact.eu/enterhub;Closed;2013;2015;Integrated Urban Development;237591;3238_1;Porto;1172360
22;Ulm;DE29;DE;Europe;Western Europe;48.4010822;9.98760760000005;Partner;http://urbact.eu;2016;Integrated Urban Development ;Local Economic Development;ENTER.HUB;ENTER.HUB promotes the role of railway hubs/multimodal interfaces of regional relevance in medium cities as engines for integrated urban development and economic, social and cultural regeneration.;IT;http://urbact.eu/enterhub;Closed;2013;2015;Integrated Urban Development;117233;997;Ulm // Neu-Ulm;191794
22;Gdynia;PL8;PL;Europe;Eastern Europe;54.5188898;18.5305409;Partner;http://urbact.eu;2016;Integrated Urban Development ;Local Economic Development;ENTER.HUB;ENTER.HUB promotes the role of railway hubs/multimodal interfaces of regional relevance in medium cities as engines for integrated urban development and economic, social and cultural regeneration.;IT;http://urbact.eu/enterhub;Closed;2013;2015;Integrated Urban Development;247820;2931;Gdansk // Gdynia;794554
22;Lugano;CH2;CH;Europe;Western Europe;46.0036778;8.951052;Partner;http://urbact.eu;2016;Integrated Urban Development ;Local Economic Development;ENTER.HUB;ENTER.HUB promotes the role of railway hubs/multimodal interfaces of regional relevance in medium cities as engines for integrated urban development and economic, social and cultural regeneration.;IT;http://urbact.eu/enterhub;Closed;2013;2015;Integrated Urban Development;62792;;;62792
22;Preston;UK21;UK;Europe;Northern Europe;53.763201;-2.70308999999997;Partner;http://urbact.eu;2016;Integrated Urban Development ;Local Economic Development;ENTER.HUB;ENTER.HUB promotes the role of railway hubs/multimodal interfaces of regional relevance in medium cities as engines for integrated urban development and economic, social and cultural regeneration.;IT;http://urbact.eu/enterhub;Closed;2013;2015;Integrated Urban Development;122719;3936;Preston;289299
22;Creil;FR9;FR;Europe;Western Europe;49.2576872;2.4783913;Partner;http://urbact.eu;2016;Integrated Urban Development ;Local Economic Development;ENTER.HUB;ENTER.HUB promotes the role of railway hubs/multimodal interfaces of regional relevance in medium cities as engines for integrated urban development and economic, social and cultural regeneration.;IT;http://urbact.eu/enterhub;Closed;2013;2015;Integrated Urban Development;34262;1629;Creil // Nogent-sur-Oise;125973
22;Örebro;SE9;SE;Europe;Northern Europe;59.2752626;15.2134105;Partner;http://urbact.eu;2016;Integrated Urban Development ;Local Economic Development;ENTER.HUB;ENTER.HUB promotes the role of railway hubs/multimodal interfaces of regional relevance in medium cities as engines for integrated urban development and economic, social and cultural regeneration.;IT;http://urbact.eu/enterhub;Closed;2013;2015;Integrated Urban Development;142325;3458;Orebro;135460
22;Reggio Emilia;IT34;IT;Europe;Southern Europe;44.6989932;10.6296859;Lead Partner;http://urbact.eu;2016;Integrated Urban Development ;Local Economic Development;ENTER.HUB;ENTER.HUB promotes the role of railway hubs/multimodal interfaces of regional relevance in medium cities as engines for integrated urban development and economic, social and cultural regeneration.;IT;http://urbact.eu/enterhub;Closed;2013;2015;Integrated Urban Development;171655;2506;Reggio nell'Emilia;160425
22;Rostock;DE28;DE;Europe;Western Europe;54.0924406;12.0991466;Partner;http://urbact.eu;2016;Integrated Urban Development ;Local Economic Development;ENTER.HUB;ENTER.HUB promotes the role of railway hubs/multimodal interfaces of regional relevance in medium cities as engines for integrated urban development and economic, social and cultural regeneration.;IT;http://urbact.eu/enterhub;Closed;2013;2015;Integrated Urban Development;202735;893;Rostock;205615
23;Debrecen;HU2;HU;Europe;Eastern Europe;47.5316049;21.6273123;Partner;http://urbact.eu;2016;Governance ;Capacity Building;ESIMeC;Economic Strategies and Innovation in Medium-Sized Cities. How medium sized cities can generate new employment opportunities, prepare workers for jobs, and address mismatches between the supply of labour and demand for workers;UK;http://urbact.eu/esimec;Closed;2009;2012;Governance;203506;2003;Debrecen;211300
23;Albacete;ES1;ES;Europe;Southern Europe;38.994349;-1.85854240000003;Partner;http://urbact.eu;2016;Governance ;Capacity Building;ESIMeC;Economic Strategies and Innovation in Medium-Sized Cities. How medium sized cities can generate new employment opportunities, prepare workers for jobs, and address mismatches between the supply of labour and demand for workers;UK;http://urbact.eu/esimec;Closed;2009;2012;Governance;171999;1160;Albacete;169950
23;Basingstoke and Deane;UK3;UK;Europe;Northern Europe;51.26654;-1.09239639999998;Lead Partner;http://urbact.eu;2016;Governance ;Capacity Building;ESIMeC;Economic Strategies and Innovation in Medium-Sized Cities. How medium sized cities can generate new employment opportunities, prepare workers for jobs, and address mismatches between the supply of labour and demand for workers;UK;http://urbact.eu/esimec;Closed;2009;2012;Governance;107355;3602;Basingstoke/Basing;99550
23;Besançon;FR3;FR;Europe;Western Europe;47.237829;6.02405390000001;Partner;http://urbact.eu;2016;Governance ;Capacity Building;ESIMeC;Economic Strategies and Innovation in Medium-Sized Cities. How medium sized cities can generate new employment opportunities, prepare workers for jobs, and address mismatches between the supply of labour and demand for workers;UK;http://urbact.eu/esimec;Closed;2009;2012;Governance;116952;1566;Besancon;120045
23;Sabadell;ES33;ES;Europe;Southern Europe;41.5462745;2.10861309999996;Partner;http://urbact.eu;2016;Governance ;Capacity Building;ESIMeC;Economic Strategies and Innovation in Medium-Sized Cities. How medium sized cities can generate new employment opportunities, prepare workers for jobs, and address mismatches between the supply of labour and demand for workers;UK;http://urbact.eu/esimec;Closed;2009;2012;Governance;206949;1196;Barcelona;3437870
23;Cherbourg;FR7;FR;Europe;Western Europe;49.6288218;-1.61881089999997;Partner;http://urbact.eu;2016;Governance ;Capacity Building;ESIMeC;Economic Strategies and Innovation in Medium-Sized Cities. How medium sized cities can generate new employment opportunities, prepare workers for jobs, and address mismatches between the supply of labour and demand for workers;UK;http://urbact.eu/esimec;Closed;2009;2012;Governance;37055;1618;Cherbourg // Equeurdreville-Hainneville // Tourla*;81887
23;Bistrita;RO6;RO;Europe;Eastern Europe;47.1392617;24.4890978999999;Partner;http://urbact.eu;2016;Governance ;Capacity Building;ESIMeC;Economic Strategies and Innovation in Medium-Sized Cities. How medium sized cities can generate new employment opportunities, prepare workers for jobs, and address mismatches between the supply of labour and demand for workers;UK;http://urbact.eu/esimec;Closed;2009;2012;Governance;86102;3271;Bistrita;84822
23;Gävle;SE2;SE;Europe;Northern Europe;60.6748796;17.1412726;Partner;http://urbact.eu;2016;Governance ;Capacity Building;ESIMeC;Economic Strategies and Innovation in Medium-Sized Cities. How medium sized cities can generate new employment opportunities, prepare workers for jobs, and address mismatches between the supply of labour and demand for workers;UK;http://urbact.eu/esimec;Closed;2009;2012;Governance;98210;3422;Gavle;95055
24;Basingstoke and Deane;UK3;UK;Europe;Northern Europe;51.26654;-1.09239639999998;Lead Partner;http://urbact.eu;2016;Governance ;Education;ESIMeC II;Explores how demand-led workforce development strategies can be used as instruments of sustainable economic recovery in medium sized cities;UK;http://urbact.eu/esimec-ii;Closed;2013;2015;Governance;107355;3602;Basingstoke/Basing;99550
24;Sabadell;ES33;ES;Europe;Southern Europe;41.5462745;2.10861309999996;Partner;http://urbact.eu;2016;Governance ;Education;ESIMeC II;Explores how demand-led workforce development strategies can be used as instruments of sustainable economic recovery in medium sized cities;UK;http://urbact.eu/esimec-ii;Closed;2013;2015;Governance;206949;1196;Barcelona;3437870
24;Debrecen;HU2;HU;Europe;Eastern Europe;47.5316049;21.6273123;Partner;http://urbact.eu;2016;Governance ;Education;ESIMeC II;Explores how demand-led workforce development strategies can be used as instruments of sustainable economic recovery in medium sized cities;UK;http://urbact.eu/esimec-ii;Closed;2013;2015;Governance;203506;2003;Debrecen;211300
24;Bistrita;RO6;RO;Europe;Eastern Europe;47.1392617;24.4890978999999;Partner;http://urbact.eu;2016;Governance ;Education;ESIMeC II;Explores how demand-led workforce development strategies can be used as instruments of sustainable economic recovery in medium sized cities;UK;http://urbact.eu/esimec-ii;Closed;2013;2015;Governance;86102;3271;Bistrita;84822
24;Gävle;SE2;SE;Europe;Northern Europe;60.6748796;17.1412726;Partner;http://urbact.eu;2016;Governance ;Education;ESIMeC II;Explores how demand-led workforce development strategies can be used as instruments of sustainable economic recovery in medium sized cities;UK;http://urbact.eu/esimec-ii;Closed;2013;2015;Governance;98210;3422;Gavle;95055
25;Aachen;DE1;DE;Europe;Western Europe;50.7753455;6.08388679999996;Partner;http://urbact.eu;2016;Governance;City Branding;EUniverCities;Improve the university-city nexus. By applying to the URBACT programme, they want to learn from each other's experiences and practices, and move forward as successful and inclusive knowledge cities to realise Europe's 2020 strategy;NL;http://urbact.eu/eunivercities;Closed;2013;2015;Governance;244386;1090;Aachen;268534
25;Lecce;IT20;IT;Europe;Southern Europe;40.3515155;18.1750161;Partner;http://urbact.eu;2016;Governance;City Branding;EUniverCities;Improve the university-city nexus. By applying to the URBACT programme, they want to learn from each other's experiences and practices, and move forward as successful and inclusive knowledge cities to realise Europe's 2020 strategy;NL;http://urbact.eu/eunivercities;Closed;2013;2015;Governance;94148;2359;Lecce;104061
25;Magdeburg;DE22;DE;Europe;Western Europe;52.1205333;11.6276237;Partner;http://urbact.eu;2016;Governance;City Branding;EUniverCities;Improve the university-city nexus. By applying to the URBACT programme, they want to learn from each other's experiences and practices, and move forward as successful and inclusive knowledge cities to realise Europe's 2020 strategy;NL;http://urbact.eu/eunivercities;Closed;2013;2015;Governance;232694;720;Magdeburg;231525
25;Delft;NL6;NL;Europe;Western Europe;52.0115769;4.35706770000002;Lead Partner;http://urbact.eu;2016;Governance;City Branding;EUniverCities;Improve the university-city nexus. By applying to the URBACT programme, they want to learn from each other's experiences and practices, and move forward as successful and inclusive knowledge cities to realise Europe's 2020 strategy;NL;http://urbact.eu/eunivercities;Closed;2013;2015;Governance;101101;2688;'s-Gravenhage;729961
25;Linköping;SE7;SE;Europe;Northern Europe;58.410807;15.6213726999999;Partner;http://urbact.eu;2016;Governance;City Branding;EUniverCities;Improve the university-city nexus. By applying to the URBACT programme, they want to learn from each other's experiences and practices, and move forward as successful and inclusive knowledge cities to realise Europe's 2020 strategy;NL;http://urbact.eu/eunivercities;Closed;2013;2015;Governance;38727;3447;Linkoping;146416
25;Tampere;FI4;FI;Europe;Northern Europe;61.4977524;23.7609535;Partner;http://urbact.eu;2016;Governance;City Branding;EUniverCities;Improve the university-city nexus. By applying to the URBACT programme, they want to learn from each other's experiences and practices, and move forward as successful and inclusive knowledge cities to realise Europe's 2020 strategy;NL;http://urbact.eu/eunivercities;Closed;2013;2015;Governance;223004;1508;Tampere = Tammerfors;282689
25;Ghent;BE5;BE;Europe;Western Europe;51.0543422;3.71742429999995;Partner;http://urbact.eu;2016;Governance;City Branding;EUniverCities;Improve the university-city nexus. By applying to the URBACT programme, they want to learn from each other's experiences and practices, and move forward as successful and inclusive knowledge cities to realise Europe's 2020 strategy;NL;http://urbact.eu/eunivercities;Closed;2013;2015;Governance;253914;63;Brussels;4376050
25;Varna;BG5;BG;Europe;Eastern Europe;43.2140504;27.9147333;Partner;http://urbact.eu;2016;Governance;City Branding;EUniverCities;Improve the university-city nexus. By applying to the URBACT programme, they want to learn from each other's experiences and practices, and move forward as successful and inclusive knowledge cities to realise Europe's 2020 strategy;NL;http://urbact.eu/eunivercities;Closed;2013;2015;Governance;335949;171;Warna;321692
25;Aveiro;PT4;PT;Europe;Southern Europe;40.6405055;-8.65375389999997;Partner;http://urbact.eu;2016;Governance;City Branding;EUniverCities;Improve the university-city nexus. By applying to the URBACT programme, they want to learn from each other's experiences and practices, and move forward as successful and inclusive knowledge cities to realise Europe's 2020 strategy;NL;http://urbact.eu/eunivercities;Closed;2013;2015;Governance;78450;3198;Aveiro;53371
25;Lublin;PL17;PL;Europe;Eastern Europe;51.2464536;22.5684463;Partner;http://urbact.eu;2016;Governance;City Branding;EUniverCities;Improve the university-city nexus. By applying to the URBACT programme, they want to learn from each other's experiences and practices, and move forward as successful and inclusive knowledge cities to realise Europe's 2020 strategy;NL;http://urbact.eu/eunivercities;Closed;2013;2015;Governance;341722;3020;Lublin;349029
26;Stockholm;SE12;SE;Europe;Northern Europe;59.3293235;18.0685808000001;Partner;http://urbact.eu;2016;Environment ;Financial Engineering;EVUE;Electric Vehicles in Urban Europe focuses on the development of integrated, sustainable strategies and dynamic leadership techniques for cities to promote the use of electric vehicles.;UK;http://urbact.eu/evue;Closed;2009;2012;Environment;912401;3472;Stockholm;1505350
26;Katowice;PL10;PL;Europe;Eastern Europe;50.2648919;19.0237815;Partner;http://urbact.eu;2016;Environment ;Financial Engineering;EVUE;Electric Vehicles in Urban Europe focuses on the development of integrated, sustainable strategies and dynamic leadership techniques for cities to promote the use of electric vehicles.;UK;http://urbact.eu/evue;Closed;2009;2012;Environment;301834;2969;Katowice // Sosnowiec // Gliwice // Bytom // Zabr*;1903450
26;Frankfurt;DE12;DE;Europe;Western Europe;50.1109221;8.68212670000003;Partner;http://urbact.eu;2016;Environment ;Financial Engineering;EVUE;Electric Vehicles in Urban Europe focuses on the development of integrated, sustainable strategies and dynamic leadership techniques for cities to promote the use of electric vehicles.;UK;http://urbact.eu/evue;Closed;2009;2012;Environment;646550;506;Frankfurt am Main;1719470
